Date,Open,High,Low,Close,Adj Close,Volume
2010-03-08,170.0,171.0,167.0,167.0,143.580307,286.0
2010-03-09,167.5,170.0,167.5,168.0,144.440094,422.0
2010-03-10,168.0,168.0,168.0,168.0,144.440094,20.0
2010-03-11,169.0,169.0,168.5,168.5,144.869934,131.0
2010-03-12,168.100006,169.100006,168.100006,169.100006,145.385818,81.0
2010-03-15,168.5,168.5,168.5,168.5,144.869934,74.0
2010-03-16,170.0,171.0,170.0,170.0,146.159561,428.0
2010-03-17,170.0,170.0,170.0,170.0,146.159561,629.0
2010-03-18,170.5,170.5,168.0,168.0,144.440094,80.0
2010-03-19,168.0,168.0,165.0,165.0,141.860764,310.0
2010-03-22,165.0,167.0,164.0,164.0,141.00100700000002,271.0
2010-03-23,168.0,168.0,166.5,166.5,143.150421,189.0
2010-03-25,166.5,166.5,162.5,162.5,139.711365,226.0
2010-03-26,162.0,162.0,159.0,159.0,136.702194,420.0
2010-03-29,165.0,165.5,165.0,165.5,142.290649,116.0
2010-03-30,165.5,165.5,165.5,165.5,142.290649,0.0
2010-03-31,168.0,170.0,166.0,170.0,146.159561,56.0
2010-04-05,170.0,170.0,169.5,170.0,146.159561,350.0
2010-04-06,170.0,172.0,170.0,170.0,146.159561,194.0
2010-04-07,170.0,170.0,170.0,170.0,146.159561,0.0
2010-04-08,170.0,170.0,170.0,170.0,146.159561,431.0
2010-04-09,166.0,166.0,166.0,166.0,142.720535,10.0
2010-04-12,169.0,169.0,169.0,169.0,145.299805,0.0
2010-04-13,168.0,169.0,168.0,169.0,145.299805,41.0
2010-04-14,172.0,172.0,172.0,172.0,147.87912,124.0
2010-04-15,168.0,168.0,168.0,168.0,144.440094,216.0
2010-04-16,168.0,168.0,168.0,168.0,144.440094,0.0
2010-04-19,172.0,172.0,170.0,171.0,147.019348,249.0
2010-04-20,171.0,171.0,171.0,171.0,147.019348,29.0
2010-04-21,167.0,167.0,167.0,167.0,148.351852,110.0
2010-04-22,167.0,167.0,167.0,167.0,148.351852,0.0
2010-04-23,167.0,167.0,167.0,167.0,148.351852,0.0
2010-04-26,167.5,167.5,167.0,167.0,148.351852,634.0
2010-04-27,167.0,167.5,166.0,167.0,148.351852,520.0
2010-04-28,168.0,168.0,168.0,168.0,149.240173,10.0
2010-04-29,168.0,168.0,166.0,166.0,147.463516,285.0
2010-04-30,166.0,170.0,166.0,170.0,151.016846,214.0
2010-05-04,170.0,170.0,166.0,166.0,147.463516,280.0
2010-05-05,168.0,168.0,166.0,166.0,147.463516,462.0
2010-05-06,166.0,166.0,166.0,166.0,147.463516,0.0
2010-05-07,166.0,166.0,166.0,166.0,147.463516,19.0
2010-05-10,167.0,167.0,160.0,160.0,142.133484,87.0
2010-05-11,160.0,163.0,155.0,163.0,144.798508,215.0
2010-05-12,165.0,165.0,165.0,165.0,146.57518000000002,347.0
2010-05-13,165.0,165.0,164.0,164.0,145.686844,187.0
2010-05-14,161.0,161.0,161.0,161.0,143.021866,60.0
2010-05-17,159.5,159.5,159.5,159.5,141.689346,120.0
2010-05-18,159.5,159.5,159.0,159.0,141.245163,46.0
2010-05-19,155.0,155.0,155.0,155.0,137.691833,100.0
2010-05-20,140.0,140.0,140.0,140.0,124.36681399999999,50.0
2010-05-21,140.0,140.0,136.0,137.0,121.70181299999999,914.0
2010-05-24,137.0,137.0,137.0,137.0,121.70181299999999,0.0
2010-05-26,137.0,140.0,137.0,140.0,124.36681399999999,8.0
2010-05-27,140.25,141.0,137.0,141.0,125.25516499999999,643.0
2010-05-28,142.0,142.0,141.0,141.0,125.25516499999999,164.0
2010-05-31,140.0,141.0,140.0,140.0,124.36681399999999,162.0
2010-06-01,142.0,142.0,142.0,142.0,126.143478,53.0
2010-06-02,140.0,141.0,140.0,140.0,124.36681399999999,162.0
2010-06-03,140.0,140.0,140.0,140.0,124.36681399999999,0.0
2010-06-04,140.0,140.0,140.0,140.0,124.36681399999999,149.0
2010-06-07,143.699997,144.0,143.699997,144.0,127.920143,100.0
2010-06-08,144.0,144.0,144.0,144.0,127.920143,0.0
2010-06-09,150.0,152.5,150.0,152.5,135.47096299999998,397.0
2010-06-10,153.0,157.0,153.0,157.0,139.468536,130.0
2010-06-11,155.0,156.0,155.0,156.0,138.580154,87.0
2010-06-14,157.0,157.0,157.0,157.0,139.468536,24.0
2010-06-15,157.0,159.0,157.0,159.0,141.245163,444.0
2010-06-16,158.0,158.0,157.0,157.0,139.468536,287.0
2010-06-17,157.0,157.0,156.0,156.0,138.580154,240.0
2010-06-18,156.0,156.0,156.0,156.0,138.580154,0.0
2010-06-22,156.0,156.0,156.0,156.0,138.580154,0.0
2010-06-23,156.0,156.0,156.0,156.0,138.580154,16.0
2010-06-24,154.0,154.0,154.0,154.0,136.80351299999998,154.0
2010-06-25,154.0,154.0,154.0,154.0,136.80351299999998,0.0
2010-06-28,153.0,153.0,153.0,153.0,135.915161,10.0
2010-06-29,153.0,153.0,153.0,153.0,135.915161,0.0
2010-06-30,154.0,154.0,153.0,154.0,136.80351299999998,504.0
2010-07-01,154.0,156.0,154.0,154.0,136.80351299999998,443.0
2010-07-02,155.0,155.0,155.0,155.0,137.691833,150.0
2010-07-05,155.0,155.0,155.0,155.0,137.691833,60.0
2010-07-06,151.0,151.0,151.0,151.0,134.138504,82.0
2010-07-07,151.0,151.0,151.0,151.0,134.138504,0.0
2010-07-08,149.5,150.0,149.5,150.0,133.250168,460.0
2010-07-12,150.0,150.0,149.699997,149.699997,132.98365800000002,143.0
2010-07-13,150.0,150.0,150.0,150.0,133.250168,360.0
2010-07-14,150.0,150.0,150.0,150.0,133.250168,45.0
2010-07-15,150.0,150.0,150.0,150.0,133.250168,108.0
2010-07-16,150.0,150.0,150.0,150.0,133.250168,0.0
2010-07-19,150.0,150.0,150.0,150.0,133.250168,266.0
2010-07-20,154.0,155.800003,154.0,155.5,138.136002,206.0
2010-07-21,154.0,154.0,154.0,154.0,136.80351299999998,92.0
2010-07-22,150.0,152.5,150.0,152.5,135.47096299999998,220.0
2010-07-23,153.0,153.0,153.0,153.0,135.915161,26.0
2010-07-26,155.0,155.0,155.0,155.0,137.691833,210.0
2010-07-27,155.0,155.0,155.0,155.0,137.691833,74.0
2010-07-28,155.0,155.0,155.0,155.0,137.691833,50.0
2010-07-29,157.0,157.0,157.0,157.0,139.468536,13.0
2010-07-30,157.0,157.0,155.0,155.0,137.691833,658.0
2010-08-02,159.0,159.0,159.0,159.0,141.245163,9.0
2010-08-03,162.0,162.5,162.0,162.0,143.910172,516.0
2010-08-04,162.0,167.0,162.0,167.0,148.351852,1523.0
2010-08-05,165.0,165.0,165.0,165.0,146.57518000000002,200.0
2010-08-06,165.0,165.0,164.0,164.5,146.131012,560.0
2010-08-09,164.5,164.5,164.5,164.5,146.131012,0.0
2010-08-10,163.0,165.0,162.0,165.0,146.57518000000002,277.0
2010-08-11,163.0,163.0,162.0,162.0,143.910172,706.0
2010-08-12,161.5,162.0,161.5,162.0,143.910172,45.0
2010-08-13,162.0,162.0,162.0,162.0,143.910172,0.0
2010-08-18,162.0,162.0,162.0,162.0,143.910172,30.0
2010-08-19,161.0,161.5,161.0,161.5,143.466003,200.0
2010-08-20,160.0,160.0,159.0,159.050003,141.289581,1109.0
2010-08-23,157.0,157.0,156.0,157.0,139.468536,512.0
2010-08-24,156.0,156.0,155.0,156.0,138.580154,429.0
2010-08-25,155.0,157.5,155.0,157.5,139.91265900000002,221.0
2010-08-26,158.0,158.0,158.0,158.0,140.35685700000002,160.0
2010-08-27,156.0,157.0,154.5,156.0,138.580154,1607.0
2010-08-30,156.0,156.0,156.0,156.0,138.580154,0.0
2010-08-31,158.0,158.0,158.0,158.0,140.35685700000002,30.0
2010-09-01,158.0,160.0,158.0,160.0,142.133484,260.0
2010-09-02,162.0,162.0,162.0,162.0,143.910172,250.0
2010-09-03,160.0,160.0,160.0,160.0,142.133484,11.0
2010-09-06,160.0,160.0,160.0,160.0,142.133484,0.0
2010-09-07,160.0,161.800003,160.0,161.800003,143.73251299999998,200.0
2010-09-08,161.800003,161.800003,161.800003,161.800003,143.73251299999998,0.0
2010-09-09,161.800003,161.800003,161.800003,161.800003,143.73251299999998,0.0
2010-09-10,155.0,159.0,155.0,158.0,140.35685700000002,201.0
2010-09-13,157.0,157.0,155.0,155.5,138.136002,238.0
2010-09-14,156.0,159.0,156.0,159.0,141.245163,5454.0
2010-09-15,158.5,158.5,156.0,156.0,138.580154,120.0
2010-09-16,156.0,157.25,156.0,157.25,139.690567,404.0
2010-09-17,157.199997,158.949997,157.0,158.949997,141.200729,609.0
2010-09-20,159.5,159.5,159.0,159.0,141.245163,264.0
2010-09-21,159.0,159.0,159.0,159.0,141.245163,0.0
2010-09-22,159.0,159.0,156.899994,156.899994,139.379669,880.0
2010-09-23,157.0,157.0,155.0,155.0,137.691833,1777.0
2010-09-24,160.0,160.0,153.0,153.0,135.915161,1649.0
2010-09-27,154.0,155.5,154.0,155.0,137.691833,1482.0
2010-09-28,155.0,155.0,154.600006,154.600006,137.336517,435.0
2010-09-29,154.5,154.5,154.0,154.0,136.80351299999998,249.0
2010-09-30,153.0,153.0,153.0,153.0,135.915161,42.0
2010-10-01,153.0,154.0,153.0,154.0,136.80351299999998,300.0
2010-10-04,153.0,153.0,152.0,152.0,135.026825,478.0
2010-10-05,154.0,154.0,154.0,154.0,136.80351299999998,95.0
2010-10-06,154.0,154.0,154.0,154.0,136.80351299999998,1154.0
2010-10-07,153.5,153.5,152.0,152.0,135.026825,551.0
2010-10-08,154.0,154.0,150.0,152.0,135.026825,972.0
2010-10-12,152.0,153.5,152.0,153.5,136.359329,431.0
2010-10-13,152.0,153.800003,152.0,152.0,135.026825,568.0
2010-10-14,153.0,153.0,152.0,152.0,135.026825,182.0
2010-10-15,153.0,153.100006,153.0,153.100006,136.004013,56.0
2010-10-18,153.100006,153.100006,153.0,153.100006,136.004013,4553.0
2010-10-19,153.100006,153.100006,152.5,152.5,135.47096299999998,3350.0
2010-10-20,153.100006,153.100006,153.100006,153.100006,136.004013,1662.0
2010-10-21,153.100006,153.800003,153.100006,153.600006,136.448181,5875.0
2010-10-22,154.0,154.0,154.0,154.0,136.80351299999998,400.0
2010-10-25,155.0,155.0,154.0,155.0,137.691833,356.0
2010-10-26,154.5,154.5,154.5,154.5,137.24765,1009.0
2010-10-27,154.5,154.5,154.5,154.5,137.24765,0.0
2010-10-28,154.5,154.5,154.5,154.5,137.24765,0.0
2010-10-29,155.0,156.0,154.5,155.0,137.691833,403.0
2010-11-01,155.0,156.0,155.0,156.0,138.580154,176.0
2010-11-02,156.0,157.0,156.0,157.0,139.468536,290.0
2010-11-03,156.0,157.0,156.0,157.0,139.468536,276.0
2010-11-04,156.699997,160.0,156.699997,160.0,142.133484,4720.0
2010-11-05,163.0,163.100006,158.0,158.5,140.800995,39952.0
2010-11-08,160.5,163.5,160.5,163.5,145.242661,5432.0
2010-11-09,170.0,172.5,170.0,171.5,152.34936499999998,3188.0
2010-11-10,168.0,168.0,164.0,164.0,150.786346,955.0
2010-11-11,164.0,165.0,164.0,164.5,151.246017,839.0
2010-11-12,163.5,164.0,163.5,163.5,150.326599,322.0
2010-11-15,163.5,166.0,162.0,166.0,152.625153,2886.0
2010-11-16,163.0,165.0,162.0,163.899994,150.694366,6920.0
2010-11-17,164.0,166.0,164.0,164.5,151.246017,844.0
2010-11-18,165.0,165.199997,164.75,165.199997,151.88961799999998,11280.0
2010-11-19,166.0,166.0,162.25,163.600006,150.418564,7858.0
2010-11-22,166.0,166.0,162.25,163.600006,150.418564,7858.0
2010-11-23,165.0,165.0,159.050003,160.0,147.108627,10752.0
2010-11-24,160.0,162.0,160.0,161.0,148.028046,1422.0
2010-11-25,162.0,177.050003,161.5,177.0,162.738907,2150.0
2010-11-26,180.0,180.0,163.0,165.0,151.70576499999999,15471.0
2010-11-29,166.0,166.0,158.800003,159.199997,146.373062,12562.0
2010-11-30,159.699997,159.699997,155.0,155.0,142.51144399999998,11697.0
2010-12-01,157.0,157.0,155.5,155.5,142.97116100000002,24780.0
2010-12-02,156.0,156.0,155.5,156.0,143.430893,5722.0
2010-12-03,157.0,158.0,157.0,157.600006,144.901978,12273.0
2010-12-06,161.100006,164.75,161.100006,163.5,150.326599,63335.0
2010-12-07,168.0,172.5,168.0,172.0,158.141754,68069.0
2010-12-09,172.0,173.0,171.0,172.649994,158.739395,32523.0
2010-12-10,175.0,181.0,173.0,179.300003,164.853592,29568.0
2010-12-13,180.5,183.0,177.0,178.300003,163.934174,18946.0
2010-12-14,178.0,178.0,173.5,173.5,159.52092,3508.0
2010-12-15,170.0,171.5,169.0,171.0,157.222336,18895.0
2010-12-16,171.0,173.0,170.5,171.0,157.222336,10110.0
2010-12-17,173.399994,176.0,172.0,176.0,161.819473,14625.0
2010-12-20,176.5,177.0,175.0,175.0,160.900055,12083.0
2010-12-21,175.0,180.0,175.0,179.0,164.577774,21814.0
2010-12-22,180.0,185.0,179.5,184.5,169.63464399999998,35572.0
2010-12-23,185.0,205.0,185.0,205.0,188.482925,62512.0
2010-12-27,185.0,220.0,185.0,200.0,183.885773,116712.0
2010-12-28,205.0,205.0,197.0,199.5,183.42605600000002,19450.0
2010-12-29,200.5,201.800003,200.0,201.5,185.264923,35396.0
2010-12-30,200.050003,203.5,199.550003,200.5,184.345459,16648.0
2011-01-03,200.5,203.75,200.5,203.75,187.333603,24010.0
2011-01-04,205.5,214.0,205.5,214.0,196.757767,33800.0
2011-01-05,214.0,221.0,214.0,219.0,201.354919,33400.0
2011-01-06,219.0,223.0,219.0,219.5,201.814621,27552.0
2011-01-07,219.5,219.5,213.0,213.0,195.838348,14688.0
2011-01-10,211.899994,215.100006,211.899994,214.5,197.217499,11067.0
2011-01-11,214.5,219.0,214.5,215.5,198.13691699999998,8300.0
2011-01-12,220.0,221.0,216.5,217.399994,199.883835,14444.0
2011-01-13,217.399994,218.5,213.0,213.0,195.838348,12000.0
2011-01-14,213.0,214.0,207.5,208.0,191.241196,18200.0
2011-01-17,208.0,211.0,205.0,211.0,193.999481,2700.0
2011-01-18,210.0,214.0,209.5,212.0,194.9189,5004.0
2011-01-19,212.0,214.0,209.0,209.5,192.620361,13467.0
2011-01-20,209.0,210.0,207.0,207.5,190.78149399999998,3459.0
2011-01-21,207.0,208.0,204.0,206.0,189.402328,14303.0
2011-01-24,206.0,206.300003,205.0,205.0,188.482925,6700.0
2011-01-25,206.0,206.5,205.0,205.5,188.94262700000002,13985.0
2011-01-26,207.5,210.0,205.5,206.0,189.402328,7100.0
2011-01-27,207.0,208.5,205.75,206.0,189.402328,9806.0
2011-01-28,207.0,207.0,199.100006,200.0,183.885773,13887.0
2011-02-01,201.0,208.550003,199.5,208.0,191.241196,24844.0
2011-02-02,210.0,210.0,207.5,208.600006,191.792847,3672.0
2011-02-03,208.600006,208.600006,207.0,208.199997,191.425079,4178.0
2011-02-04,208.300003,208.300003,207.0,208.0,191.241196,6800.0
2011-02-07,208.0,209.0,207.5,208.25,191.471039,6000.0
2011-02-08,208.0,208.0,206.0,207.600006,190.873413,4058.0
2011-02-09,,,,,,
2011-02-10,202.0,202.0,197.5,199.5,183.42605600000002,8218.0
2011-02-11,198.0,202.0,198.0,202.0,185.72460900000002,1333.0
2011-02-14,203.0,205.0,203.0,205.0,188.482925,2073.0
2011-02-15,204.0,204.0,203.0,203.0,186.644058,3857.0
2011-02-16,,,,,,
2011-02-17,,,,,,
2011-02-18,,,,,,
2011-02-21,202.0,203.0,200.0,203.0,186.644058,1136.0
2011-02-22,203.0,209.5,203.0,208.0,191.241196,10315.0
2011-02-23,,,,,,
2011-02-24,213.5,213.5,208.0,209.0,192.160629,13609.0
2011-02-25,209.0,215.0,208.0,215.0,197.6772,7602.0
2011-02-28,215.0,218.0,215.0,217.0,199.516052,5323.0
2011-03-01,216.600006,217.94999700000002,216.0,217.0,199.516052,3004.0
2011-03-02,218.0,219.75,217.0,218.600006,200.987152,5118.0
2011-03-03,219.0,221.0,218.399994,219.0,201.354919,3894.0
2011-03-04,218.0,219.5,217.899994,219.0,201.354919,3468.0
2011-03-09,218.0,219.5,217.899994,219.0,201.354919,3468.0
2011-03-10,,,,,,
2011-03-11,219.0,219.0,217.5,218.94999700000002,201.308945,698.0
2011-03-14,,,,,,
2011-03-15,199.0,200.0,195.25,199.0,182.966309,14749.0
2011-03-16,203.0,203.0,192.0,193.5,177.909454,3855.0
2011-03-17,195.0,197.0,193.0,193.0,177.44975300000002,4788.0
2011-03-18,198.5,199.0,195.199997,199.0,182.966309,1606.0
2011-03-21,,,,,,
2011-03-22,190.0,190.0,177.0,178.0,163.65833999999998,89181.0
2011-03-23,174.5,178.0,174.0,177.0,162.738907,162591.0
2011-03-28,179.0,181.0,178.0,178.0,163.65833999999998,33249.0
2011-03-29,178.0,182.0,178.0,181.5,166.876328,41385.0
2011-03-30,183.0,185.800003,180.5,184.0,169.174896,51087.0
2011-03-31,,,,,,
2011-04-01,190.300003,190.5,189.0,190.300003,174.967285,1945.0
2011-04-04,191.100006,191.100006,187.0,190.25,174.921326,29492.0
2011-04-05,190.850006,193.949997,190.5,192.0,176.530319,34184.0
2011-04-06,194.5,195.5,191.0,195.5,179.74833700000002,16251.0
2011-04-07,196.899994,197.0,192.0,195.0,179.28860500000002,32463.0
2011-04-08,195.199997,195.199997,193.5,195.0,179.28860500000002,9644.0
2011-04-11,,,,,,
2011-04-12,,,,,,
2011-04-13,194.5,194.5,190.0,193.0,177.44975300000002,6057.0
2011-04-14,191.0,192.5,188.0,192.5,176.990051,4411.0
2011-04-15,189.0,192.399994,189.0,192.100006,176.622253,9588.0
2011-04-18,,,,,,
2011-04-19,,,,,,
2011-04-20,188.0,188.0,186.0,186.75,171.703323,7003.0
2011-04-25,187.0,187.0,186.25,187.0,171.93318200000002,1382.0
2011-04-26,186.0,190.0,186.0,187.100006,172.025116,6487.0
2011-04-27,187.199997,189.0,187.199997,189.0,173.772049,7293.0
2011-04-28,189.0,189.0,186.75,187.899994,172.760666,3113.0
2011-04-29,188.699997,190.0,188.0,190.0,174.691467,13149.0
2011-05-02,188.0,191.899994,187.899994,188.0,172.852615,4383.0
2011-05-03,180.0,180.0,176.0,181.0,166.416626,3.0
2011-05-04,177.0,177.0,175.0,177.0,162.738907,2092.0
2011-05-05,176.0,178.0,175.0,176.5,162.279175,6940.0
2011-05-06,178.0,181.0,177.0,178.0,163.65833999999998,11016.0
2011-05-09,181.0,188.5,179.0,188.5,173.312332,23927.0
2011-05-10,199.25,201.399994,190.399994,199.25,183.196198,35849.0
2011-05-11,,,,,,
2011-05-12,191.0,191.050003,188.5,190.0,174.691467,6680.0
2011-05-13,187.0,188.0,186.5,187.0,171.93318200000002,9934.0
2011-05-16,187.5,188.5,185.0,186.5,171.473465,4529.0
2011-05-17,189.5,190.0,188.0,189.5,174.23173500000001,10772.0
2011-05-18,193.0,195.0,190.800003,193.0,177.44975300000002,11453.0
2011-05-19,195.0,196.100006,195.0,195.0,179.28860500000002,10933.0
2011-05-20,195.0,197.5,194.5,195.0,179.28860500000002,8168.0
2011-05-23,192.899994,192.899994,190.0,192.899994,177.357819,2034.0
2011-05-24,197.0,198.5,196.0,197.0,181.12747199999998,20799.0
2011-05-26,201.0,201.5,197.399994,201.0,184.80519099999998,15359.0
2011-05-27,,,,,,
2011-05-30,200.0,201.0,200.0,200.0,183.885773,3463.0
2011-05-31,202.050003,204.300003,202.0,202.0,185.72460900000002,40588.0
2011-06-01,200.5,200.5,195.0,195.0,179.28860500000002,54615.0
2011-06-02,,,,,,
2011-06-03,192.0,195.0,191.75,192.0,176.530319,44266.0
2011-06-06,192.0,193.0,191.0,191.5,176.070602,55076.0
2011-06-07,192.0,192.0,188.0,188.0,172.852615,44031.0
2011-06-08,188.0,188.0,184.0,184.0,169.174896,51651.0
2011-06-09,,,,,,
2011-06-10,188.0,188.0,182.5,183.5,168.715195,18694.0
2011-06-13,,,,,,
2011-06-14,183.75,185.0,183.0,183.75,168.94503799999998,14275.0
2011-06-15,183.75,184.899994,182.0,183.0,168.255463,8570.0
2011-06-16,181.0,183.0,179.0,181.0,166.416626,9742.0
2011-06-17,182.699997,183.25,182.0,182.699997,167.97963000000001,2668.0
2011-06-21,183.0,189.0,182.0,185.0,170.09433,171407.0
2011-06-22,182.0,186.0,181.300003,182.0,167.336044,15005.0
2011-06-23,181.0,182.0,178.0,182.0,167.336044,157663.0
2011-06-24,180.050003,181.600006,179.5,180.0,165.49719199999998,90871.0
2011-06-27,181.0,181.0,178.0,178.5,164.118042,24496.0
2011-06-28,179.0,181.0,178.699997,180.0,165.49719199999998,19243.0
2011-06-29,185.0,185.0,182.0,185.0,170.09433,37236.0
2011-06-30,188.0,190.0,187.800003,189.5,174.23173500000001,21019.0
2011-07-01,189.5,190.5,188.0,190.449997,175.10519399999998,20020.0
2011-07-04,190.449997,191.5,190.0,191.0,175.61088600000002,3738.0
2011-07-05,192.0,194.699997,190.5,194.699997,179.012787,11646.0
2011-07-06,195.0,195.0,191.0,195.0,179.28860500000002,8303.0
2011-07-07,195.5,196.5,195.0,195.5,179.74833700000002,35469.0
2011-07-08,195.0,195.0,194.0,194.0,178.369186,47853.0
2011-07-11,194.5,194.5,190.0,192.0,176.530319,803.0
2011-07-12,188.0,188.0,182.800003,183.0,168.255463,124946.0
2011-07-13,185.0,187.5,184.0,185.5,170.554031,45174.0
2011-07-14,185.0,186.0,182.149994,183.0,168.255463,6902.0
2011-07-15,182.0,183.0,181.100006,182.0,167.336044,3885.0
2011-07-18,181.75,181.75,179.600006,180.0,165.49719199999998,9061.0
2011-07-19,180.600006,181.449997,178.0,179.5,165.03746,19064.0
2011-07-20,180.0,180.0,178.300003,179.399994,164.945526,17696.0
2011-07-21,183.0,183.0,182.399994,183.0,168.255463,15276.0
2011-07-22,182.5,183.0,181.899994,182.600006,167.887695,1028.0
2011-07-25,182.0,184.0,182.0,182.0,167.336044,4599.0
2011-07-26,180.0,180.25,179.5,180.0,165.49719199999998,7152.0
2011-07-27,176.0,180.0,176.0,176.0,161.819473,1021.0
2011-07-28,176.100006,178.75,176.0,178.5,164.118042,24063.0
2011-07-29,,,,,,
2011-08-01,181.0,181.0,178.0,181.0,166.416626,24200.0
2011-08-02,179.0,182.0,179.0,179.0,164.577774,4578.0
2011-08-03,178.0,178.0,172.5,173.5,159.52092,20549.0
2011-08-04,173.0,173.0,164.0,165.25,151.935608,8919.0
2011-08-05,165.199997,169.0,162.5,167.0,153.544601,16463.0
2011-08-08,162.0,162.0,150.350006,150.5,138.374054,11814.0
2011-08-09,150.399994,154.0,148.0,152.0,139.753174,11503.0
2011-08-10,152.0,160.0,150.0,158.0,145.26976000000002,15016.0
2011-08-11,159.5,166.0,159.5,164.0,150.786346,6473.0
2011-08-12,,,,,,
2011-08-16,166.0,172.0,166.0,170.5,156.762604,24195.0
2011-08-17,172.0,172.0,170.0,170.199997,156.48675500000002,2193.0
2011-08-18,169.0,169.0,163.0,164.0,150.786346,2166.0
2011-08-19,163.0,164.050003,160.0,161.0,148.028046,4240.0
2011-08-22,163.0,164.050003,160.0,161.0,148.028046,4240.0
2011-08-23,162.0,165.0,162.0,165.0,151.70576499999999,4504.0
2011-08-24,167.0,167.399994,166.550003,166.550003,153.13085900000002,876.0
2011-08-25,166.5,166.5,163.0,163.899994,150.694366,503.0
2011-08-26,163.0,168.0,163.0,166.100006,152.71713300000002,1959.0
2011-08-29,172.0,173.0,170.0,170.0,156.302872,13741.0
2011-08-30,173.5,174.0,173.0,174.0,159.980606,3121.0
2011-08-31,175.0,175.0,173.25,174.5,160.440323,6967.0
2011-09-01,175.5,175.5,170.0,170.0,156.302872,344.0
2011-09-02,167.0,170.0,167.0,170.0,156.302872,16401.0
2011-09-05,168.0,168.0,166.0,166.0,152.625153,2439.0
2011-09-06,166.0,167.0,165.0,167.0,153.544601,5855.0
2011-09-07,170.100006,175.75,170.100006,175.0,160.900055,4068.0
2011-09-08,175.0,176.0,174.5,175.0,160.900055,19292.0
2011-09-09,172.0,174.0,167.0,174.0,159.980606,18914.0
2011-09-12,168.0,170.0,165.25,170.0,156.302872,10666.0
2011-09-13,171.0,175.0,170.899994,175.0,160.900055,41806.0
2011-09-14,170.0,178.899994,170.0,177.899994,163.566376,7814810.0
2011-09-15,179.0,179.0,177.75,178.5,164.118042,32539.0
2011-09-16,179.0,179.0,177.5,178.5,164.118042,43367.0
2011-09-19,175.0,175.0,172.5,174.0,159.980606,572.0
2011-09-20,179.5,181.0,178.5,179.5,165.03746,34456.0
2011-09-21,180.0,180.800003,179.0,180.0,165.49719199999998,84115.0
2011-09-22,179.0,179.0,165.0,165.600006,152.257401,6067.0
2011-09-23,166.0,166.0,164.5,165.0,151.70576499999999,6484.0
2011-09-26,164.5,167.0,164.5,167.0,153.544601,102.0
2011-09-27,172.0,175.5,172.0,174.0,159.980606,11651.0
