Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,1.8615400000000002,2.00769,1.8615400000000002,1.94615,-0.602929,3350074.0
2010-01-05,1.96923,2.0,1.90769,1.92308,-0.5957819999999999,2699073.0
2010-01-06,1.9115400000000002,1.9115400000000002,1.84231,1.84615,-0.5719479999999999,3209310.0
2010-01-07,1.84231,1.93077,1.82692,1.92308,-0.5957819999999999,2329964.0
2010-01-08,1.9153799999999999,1.9153799999999999,1.85385,1.86923,-0.579099,2350712.0
2010-01-11,1.8769200000000001,1.8884599999999998,1.83077,1.8384599999999998,-0.569566,1025076.0
2010-01-12,1.7923099999999998,1.85385,1.71538,1.77308,-0.549311,1791309.0
2010-01-13,1.77308,1.82308,1.7692299999999999,1.8076900000000002,-0.560033,2546167.0
2010-01-14,1.83077,1.83077,1.78846,1.81923,-0.563608,2525887.0
2010-01-15,1.83077,1.83077,1.79615,1.8076900000000002,-0.560033,1024192.0
2010-01-18,1.82308,1.8615400000000002,1.8115400000000002,1.84615,-0.5719479999999999,639821.0
2010-01-19,1.86538,1.9,1.84231,1.89231,-0.586249,2974231.0
2010-01-20,1.89231,1.89615,1.85,1.86923,-0.579099,710125.0
2010-01-21,1.8769200000000001,1.8769200000000001,1.83077,1.8384599999999998,-0.569566,849602.0
2010-01-22,1.8346200000000001,1.8615400000000002,1.82692,1.84615,-0.5719479999999999,594295.0
2010-01-25,1.86538,1.86538,1.82308,1.8384599999999998,-0.569566,386334.0
2010-01-26,1.85,1.85769,1.82308,1.8384599999999998,-0.569566,1371526.0
2010-01-27,1.8384599999999998,1.8384599999999998,1.77692,1.8076900000000002,-0.560033,425737.0
2010-01-28,1.82308,1.8384599999999998,1.78846,1.81538,-0.562416,610571.0
2010-01-29,1.8346200000000001,1.8384599999999998,1.8115400000000002,1.82308,-0.564801,778479.0
2010-02-01,1.82308,1.8730799999999999,1.82308,1.86538,-0.577906,1681238.0
2010-02-02,1.88462,1.88462,1.8615400000000002,1.86923,-0.579099,2192619.0
2010-02-03,1.88462,1.88462,1.86538,1.8730799999999999,-0.580291,476502.0
2010-02-04,1.86923,1.86923,1.78462,1.80385,-0.558843,767949.0
2010-02-05,1.77692,1.78077,1.71923,1.7307700000000001,-0.536203,1152450.0
2010-02-08,1.7307700000000001,1.76154,1.71538,1.71538,-0.531435,1021800.0
2010-02-09,1.7307700000000001,1.73846,1.67308,1.7076900000000002,-0.529053,1558739.0
2010-02-10,1.72308,1.77692,1.7076900000000002,1.77692,-0.5505,2296736.0
2010-02-11,1.78077,1.78462,1.75385,1.7692299999999999,-0.548118,1702701.0
2010-02-12,1.7692299999999999,1.7692299999999999,1.74615,1.7692299999999999,-0.548118,308165.0
2010-02-17,1.76154,1.76538,1.73462,1.75385,-0.543353,811603.0
2010-02-18,1.75385,1.75385,1.7307700000000001,1.7307700000000001,-0.536203,673452.0
2010-02-19,1.7307700000000001,1.74615,1.6923099999999998,1.7423099999999998,-0.539778,715260.0
2010-02-22,1.75385,1.7576900000000002,1.73846,1.74615,-0.540968,541567.0
